batch,fg_code,prod_desc
50205HF1,40593,Potassium Chl ER Tab 15mEq 100 AB3
50206HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50207HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50208HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50209HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50211HF1,40613,Amitriptyline HCl Tab USP 150mg 100
50212HF1,40613,Amitriptyline HCl Tab USP 150mg 100
50213HF1,40613,Amitriptyline HCl Tab USP 150mg 100
50217HJ1,40797,Clonazepam Tab USP 1mg 500
50218HF1,41170,Clonazepam Tab USP 1mg 100 NOR
50219HF1,41170,Clonazepam Tab USP 1mg 100 NOR
50219HK1,41172,Clonazepam Tab USP 1mg 1000 NOR
50220HJ1,41171,Clonazepam Tab USP 1mg 500 NOR
50221HF1,40700,Tramadol HCl Tab USP 50mg 100
50222HF1,40700,Tramadol HCl Tab USP 50mg 100
50224HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50225HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50226HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50227HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50228HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50229NA1,40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml
50230NA1,40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml
50231NA1,40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml
50232HF1,40621,Carvedilol Tab USP 25mg 100
50232HJ1,40622,Carvedilol Tab USP 25mg 500
50233HJ1,40622,Carvedilol Tab USP 25mg 500
50234HC1,40774,Tranexamic Acid Tab USP 650 mg 30
50235HF1,40148,Midodrine HCl Tab USP 2.5mg 100 TRU
50235HF2,40694,Midodrine HCl Tab USP 2.5mg 100
50237HF1,40047,Metoprolol Tar Tab USP 75mg 100 TRU
50238HF1,40149,Midodrine HCl Tab USP 5mg 100 TRU
50238HF2,40695,Midodrine HCl Tab USP 5 mg 100
50239HC1,40974,Diclofenac Pot Tab USP 25 mg 30 Tri
50240HJ1,40796,Clonazepam Tab USP 0.5mg 500
50240HK1,40711,Clonazepam Tab USP 0.5mg 1000
50246GB1,40671,Nitroglycerin Sub Tab USP 0.3mg 1x100
50247HJ1,40797,Clonazepam Tab USP 1mg 500
50248HJ1,40797,Clonazepam Tab USP 1mg 500
50251HF1,40680,Acetazolamide Tab USP 125mg 100
50252HF1,40680,Acetazolamide Tab USP 125mg 100
50253HF1,40463,Triamterene & HCTZ Tab USP 75/50mg 100
50254HJ1,40620,Carvedilol Tab USP 12.5mg 500
50255HK1,40666,Carvedilol Tab USP 12.5mg 1000
50256HF1,40446,Isosorbide Dinitrate Tab USP 40mg 100
50257HF1,40446,Isosorbide Dinitrate Tab USP 40mg 100
50258HF1,40446,Isosorbide Dinitrate Tab USP 40mg 100
50259SH1,40217,Potassium Chl Ora sol 20mEq 30
50260SH1,40217,Potassium Chl Ora sol 20mEq 30
50261SH1,40217,Potassium Chl Ora sol 20mEq 30
50262SJ1,40218,Potassium Chl Ora sol 20mEq 100
50264HF1,40650,Metolazone Tab USP 5mg 100
50265HF1,40650,Metolazone Tab USP 5mg 100
50266HF1,40650,Metolazone Tab USP 5mg 100
50267HF1,40650,Metolazone Tab USP 5mg 100
50268HF1,41177,Cyclobenzaprine HCl Tab USP 7.5mg100 NOR
50269HF1,41183,Cyclobenzaprine HCl Tab USP 5mg 100 NOR
50270HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50271HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50272HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50273HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50274HF1,40651,Metolazone Tab USP 10mg 100
50275,30154,Cor  Pregabalin ER Tab 82.5mg
50276HC1,40143,Pregabalin ER tab 165mg 30
50278HF1,40475,Carbi + Levo ER Tab USP 50/200mg 100
50279HF1,40475,Carbi + Levo ER Tab USP 50/200mg 100
50280HF1,40475,Carbi + Levo ER Tab USP 50/200mg 100
50281HF1,40682,Acetazolamide Tab USP 250mg 100
50282HF1,40682,Acetazolamide Tab USP 250mg 100
50283HK1,40664,Carvedilol Tab USP 6.25mg 1000
50284HF1,40444,Isosorbide Dinitrate Tab USP 20mg 100
50284HF2,40444,Isosorbide Dinitrate Tab USP 20mg 100
50285HF1,40444,Isosorbide Dinitrate Tab USP 20mg 100
50286HK1,40445,Isosorbide Dinitrate Tab USP 20mg 1000
50287HC1,40830,Buprenorphine SL Tab 8mg 30
50288HK1,40453,Potassium Chl ER Tab USP 10mEq 1000 AB3
50289HF1,40312,Buspirone HCl Tab USP 15mg 100
50290HF1,40312,Buspirone HCl Tab USP 15mg 100
50291HD1,40316,Buspirone HCl Tab USP 30mg 60
50298HF1,40865,Loperamide HCL Cap USP 2mg 100
50299HF1,40865,Loperamide HCL Cap USP 2mg 100
50300HF1,40865,Loperamide HCL Cap USP 2mg 100
50301HF1,40865,Loperamide HCL Cap USP 2mg 100
50302HF1,40865,Loperamide HCL Cap USP 2mg 100
50303HF1,40865,Loperamide HCL Cap USP 2mg 100
50304HF1,40865,Loperamide HCL Cap USP 2mg 100
50305HF1,40865,Loperamide HCL Cap USP 2mg 100
50306HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50307HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50308HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50309HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
50309HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
50314HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50315HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50316HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50317HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50318HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50319HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50321HK1,40726,Baclofen Tab USP 10mg 1000
50322HK1,40726,Baclofen Tab USP 10mg 1000
50323HF1,40016,Baclofen Tab USP 10mg 100 TRU
50324HK1,40018,Baclofen Tab USP 10mg 1000 TRU
50325HF1,40019,Baclofen Tab USP 20mg 100 TRU
50325HF2,40565,Baclofen Tab USP 20mg 100
50326HK1,40729,Baclofen Tab USP 20mg 1000
50327HD1,40294,Amiodarone HCl Tab USP 200mg 60
50328HF1,41178,Cyclobenzaprine HCl Tab USP 10mg 100 NOR
50328HJ1,41179,Cyclobenzaprine HCl Tab USP 10mg 500 NOR
50329HK1,41180,Cyclobenzaprine HCL Tab USP 10mg1000 NOR
50330HJ1,40797,Clonazepam Tab USP 1mg 500
50331HJ1,40797,Clonazepam Tab USP 1mg 500
50332HJ1,40797,Clonazepam Tab USP 1mg 500
50333HC1,41054,Methylphenidate HCL ER Chew Tab 20mg 30
50333HF1,41055,Methylphenidate HCL ER Chew Tab 20mg 100
50334HC1,41054,Methylphenidate HCL ER Chew Tab 20mg 30
50334HF1,41055,Methylphenidate HCL ER Chew Tab 20mg 100
50335HC1,41054,Methylphenidate HCL ER Chew Tab 20mg 30
50335HF1,41055,Methylphenidate HCL ER Chew Tab 20mg 100
50348HC1,40692,Desvenlafaxine ER Tab 50 mg 30
50349HK1,40607,Amitriptyline HCl Tab USP 50mg 1000
50350HK1,40607,Amitriptyline HCl Tab USP 50mg 1000
50351HK1,40607,Amitriptyline HCl Tab USP 50mg 1000
50355HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
50356HK1,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
50357HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
50358,30100,Cor  Nicotine  Pol Mini Loz 4mg Cherry
50359HJ1,40677,Labetalol HCl Tab USP 200mg 500
50360HJ1,40677,Labetalol HCl Tab USP 200mg 500
50361HJ1,41175,Cyclobenzaprine HCl Tab USP 5mg 500 NOR
50362HF1,40696,Midodrine HCl Tab USP 10mg 100
50363HF1,40696,Midodrine HCl Tab USP 10mg 100
50364HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
50368HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50369HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50370HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50371HJ1,40908,Glipizide Tab USP 10mg 500
50372HC1,40293,Amiodarone HCl Tab USP 400mg 30
50375HF1,40649,Metolazone Tab USP 2.5mg 100
50376HF1,40649,Metolazone Tab USP 2.5mg 100
50377HF1,40649,Metolazone Tab USP 2.5mg 100
50378HF1,40649,Metolazone Tab USP 2.5mg 100
50379,30088,Cor Nicotine Pol Loz 4mg Mint
50380,30088,Cor Nicotine Pol Loz 4mg Mint
50381HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50382HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50383HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50384HF1,40893,Carbi + Levo tab USP 25/250mg 100 Tru
50385NB1,40936,Naloxone Hcl Nasal Spray4mg/spray 125µml
50385NB2,40936,Naloxone Hcl Nasal Spray4mg/spray 125µml
50385NB3,40936,Naloxone Hcl Nasal Spray4mg/spray 125µml
50385NB4,40936,Naloxone Hcl Nasal Spray4mg/spray 125µml
50386HF1,40045,Metoprolol Tar Tab USP 37.5mg 100 TRU
50387GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
50388GA1,40686,Nitroglycerin Sub Tab USP 0.4mg 4X25
50389GB1,40672,Nitroglycerin Sub Tab USP 0.4mg 1X100
50390HJ1,40616,Carvedilol Tab USP 3.125mg 500
50391HJ1,40616,Carvedilol Tab USP 3.125mg 500
50391HK1,40665,Carvedilol Tab USP 3.125mg 1000
50392HK1,40018,Baclofen Tab USP 10mg 1000 TRU
50393HK1,40018,Baclofen Tab USP 10mg 1000 TRU
50396HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50397HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
50398HK1,40525,Glipizide Tab USP 10mg 1000
50399HJ1,40796,Clonazepam Tab USP 0.5mg 500
50400HJ1,40796,Clonazepam Tab USP 0.5mg 500
50401HJ1,40796,Clonazepam Tab USP 0.5mg 500
50402HJ1,40796,Clonazepam Tab USP 0.5mg 500
50403HJ1,40796,Clonazepam Tab USP 0.5mg 500
50404HJ1,40796,Clonazepam Tab USP 0.5mg 500
50406HC1,40497,Tramadol HCL Tab USP 25mg 30
50407HF1,40601,Baclofen Tab USP 5mg 100
50408HF1,40601,Baclofen Tab USP 5mg 100
50409HF1,40601,Baclofen Tab USP 5mg 100
50411HC1,41285,Lasix (furosemide) Tab 80mg 30
50411HJ1,41286,Lasix (furosemide) Tab 80mg 500
50412HF1,40212,Bumetanide Tab USP 0.5mg 100
50413HF1,40864,Cevimeline HCl Cap 30mg 100
50414HF1,40864,Cevimeline HCl Cap 30mg 100
50415HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50416HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50417HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50421HK1,40729,Baclofen Tab USP 20mg 1000
50428HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
50429HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
50430HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
50431HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50432HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50433HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50438HF1,40621,Carvedilol Tab USP 25mg 100
50438HJ1,40622,Carvedilol Tab USP 25mg 500
50439HK1,40729,Baclofen Tab USP 20mg 1000
50440HK1,40729,Baclofen Tab USP 20mg 1000
50441HF1,40565,Baclofen Tab USP 20mg 100
50442HF1,40019,Baclofen Tab USP 20mg 100 TRU
50443GB1,40671,Nitroglycerin Sub Tab USP 0.3mg 1x100
50444HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50445HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50446HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50447HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50448HF1,40695,Midodrine HCl Tab USP 5 mg 100
50448HF2,40695,Midodrine HCl Tab USP 5 mg 100
50449HF1,40213,Bumetanide Tab USP 1mg 100
50450HF1,40213,Bumetanide Tab USP 1mg 100
50451HF1,40213,Bumetanide Tab USP 1mg 100
50452HF1,40213,Bumetanide Tab USP 1mg 100
50453HF1,40213,Bumetanide Tab USP 1mg 100
50454HD2,40311,Buspirone HCl Tab USP 15mg 60
50454HF2,40312,Buspirone HCl Tab USP 15mg 100
50455HF2,40312,Buspirone HCl Tab USP 15mg 100
50456HF2,40312,Buspirone HCl Tab USP 15mg 100
50457NB1,41306,Midazolam Nasal Spray 5 mg
50458NB1,41306,Midazolam Nasal Spray 5 mg
50459NB1,41306,Midazolam Nasal Spray 5 mg
50460HF1,40309,Buspirone HCl Tab USP 10mg 100
50461HF1,40309,Buspirone HCl Tab USP 10mg 100
50462HF1,40309,Buspirone HCl Tab USP 10mg 100
50462HJ1,40310,Buspirone HCl Tab USP 10mg 500
50463HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50464HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50464HE1,40970,Desvenlafaxine ER Tab 100 mg 90
50465HC1,40669,Desvenlafaxine ER Tab 100 mg 30
50466HK1,40453,Potassium Chl ER Tab USP 10mEq 1000 AB3
50467HF1,40891,Carbi + Levo tab USP 10/100mg 100 Tru
50468HJ1,40892,Carbi + Levo tab USP 10/100mg 500 Tru
50469HF1,40694,Midodrine HCl Tab USP 2.5mg 100
50470HF1,40694,Midodrine HCl Tab USP 2.5mg 100
50471HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
50472HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
50473HJ1,40897,Carbi + Levo tab USP 25/100mg 500 Tru
50473HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
50474HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
50475HK1,40898,Carbi + Levo tab USP 25/100mg 1000 Tru
50476HF1,40893,Carbi + Levo tab USP 25/250mg 100 Tru
50481HD1,40155,Diclofenac Sod DR Tab USP 75mg 60
50481HF1,40156,Diclofenac Sod DR Tab USP 75mg 100
50481HK1,40157,Diclofenac Sod DR Tab USP 75mg 1000
50482HC1,41302,Bisoprolol Fum tab USP 2.5mg 30 TRU
50483HF1,40047,Metoprolol Tar Tab USP 75mg 100 TRU
50484HJ1,40797,Clonazepam Tab USP 1mg 500
50485HJ1,40797,Clonazepam Tab USP 1mg 500
50486HF1,40307,Buspirone HCl Tab USP 5mg 100
50487HF1,40307,Buspirone HCl Tab USP 5mg 100
50488BD1,40225,Loratadine OD Tab USP 10mg 1x10
50489BH1,40224,Loratadine OD Tab USP 10mg 3x10
50490,30098,Cor  Nicotine  Pol Mini Loz 2mg Cherry
50491HK1,40702,Tramadol HCl Tab USP 50mg 1000
50492HK1,40702,Tramadol HCl Tab USP 50mg 1000
50493HK1,40702,Tramadol HCl Tab USP 50mg 1000
50494HK1,40702,Tramadol HCl Tab USP 50mg 1000
50495HF1,40695,Midodrine HCl Tab USP 5 mg 100
50496HF1,40149,Midodrine HCl Tab USP 5mg 100 TRU
50497HC1,41302,Bisoprolol Fum tab USP 2.5mg 30 TRU
50498HC1,40293,Amiodarone HCl Tab USP 400mg 30
50499HC1,40293,Amiodarone HCl Tab USP 400mg 30
50500HC1,40293,Amiodarone HCl Tab USP 400mg 30
50501HF1,40140,Amantadine HCl Cap USP 100mg 100
50501HF2,40140,Amantadine HCl Cap USP 100mg 100
50502HF1,40140,Amantadine HCl Cap USP 100mg 100
50503HJ1,40730,Amantadine HCl Cap USP 100mg 500
50504HD1,41268,Diclofenac Sod Tab DR 75mg 60 NOR
50504HJ1,41269,Diclofenac Sod Tab DR 75mg 500 NOR
50504HK1,41270,Diclofenac Sod Tab DR 75mg 1000 NOR
50505HK1,41270,Diclofenac Sod Tab DR 75mg 1000 NOR
50506HF1,41266,Midodrine HCl Tab 5 mg 100 NOR
50507HF1,41266,Midodrine HCl Tab 5 mg 100 NOR
50508HF1,41272,Diclofenac Sod Tab DR 25mg 100 NOR
50509HF1,41265,Midodrine HCl Tab 2.5mg 100 NOR
50510,30100,Cor  Nicotine  Pol Mini Loz 4mg Cherry
50511HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50512HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50513HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50514HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50514HJ1,40452,Potassium Chl ER Tab USP 20mEq 500 AB3
50515HJ1,40616,Carvedilol Tab USP 3.125mg 500
50516HK1,40665,Carvedilol Tab USP 3.125mg 1000
50518HF1,40500,Pot. Chl ER Tab USP 15mEq 100 AB1
50519HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50519HJ1,40832,Carbi + Levo tab USP 25/100mg 500
50520HF1,40151,Diclofenac Sod DR Tab USP 25mg 100
50524HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50525HK1,41191,Metoprolol Tar Tab USP 50mg 1000UNTS Tru
50526HF1,41190,Metoprolol Tar Tab USP 50mg 100 UNTS Tru
50527NA1,40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml
50528NA1,40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml
50529NA1,40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml
50530,30626,Cor Buprenorphine SL Tab 2 mg
50531,30625,Ble Buprenorphine SL Tab 2 mg
50532HF1,40214,Bumetanide Tab USP 2mg 100
50533HF1,40214,Bumetanide Tab USP 2mg 100
50534HF1,41267,Midodrine HCl Tab 10mg 100 NOR
50535HF1,40864,Cevimeline HCl Cap 30mg 100
50536HK1,40702,Tramadol HCl Tab USP 50mg 1000
50537HK1,40702,Tramadol HCl Tab USP 50mg 1000
50538HK1,40702,Tramadol HCl Tab USP 50mg 1000
50539HK1,40492,Carbi + Levo tab USP 25/100mg 1000
50540HD1,41303,Tizanidine HCl Cap 8mg 60 Tri
50542HF1,41193,Metoprolol Tar Tab USP 100mg 100UNTS Tru
50543BH1,40224,Loratadine OD Tab USP 10mg 3x10
50544HC1,40692,Desvenlafaxine ER Tab 50 mg 30
50545HC1,40692,Desvenlafaxine ER Tab 50 mg 30
50546HC1,40692,Desvenlafaxine ER Tab 50 mg 30
50547,30108,Cor  Nicotine  Pol Mini Loz 4mg Cinnamon
50548,30603,Ble Tizanidine HCL Cap 4 mg
50549HF1,40865,Loperamide HCL Cap USP 2mg 100
50550HF1,40865,Loperamide HCL Cap USP 2mg 100
50551HF1,40865,Loperamide HCL Cap USP 2mg 100
50551HJ1,40866,Loperamide HCL Cap USP 2mg 500
50552,30604,Ble Tizanidine HCL Cap 6 mg
50553HC1,41309,Trental (pentoxi) ER Tab 400mg 30
50553HF1,41310,Trental (pentoxi) ER Tab 400mg 100
50554HC1,41273,Lasix (furosemide) Tab 20mg 30
50554HK1,41275,Lasix (furosemide) Tab 20mg 1000
50555HC1,41279,Lasix (furosemide) Tab 40mg 30
50555HK1,41281,Lasix (furosemide) Tab 40mg 1000
50556,30798,Gra Nicotine Pol Loz 2mg Mint
50557HF1,40472,Carbi + Levo ER Tab USP 25/100mg 100
50558HF1,40472,Carbi + Levo ER Tab USP 25/100mg 100
50559HF1,40472,Carbi + Levo ER Tab USP 25/100mg 100
50560,30404,Cor Carbi+levo ER Tab USP 25/100mg
50561HJ1,40622,Carvedilol Tab USP 25mg 500
50562HJ1,40622,Carvedilol Tab USP 25mg 500
50563NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50564NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50565NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50566NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50567NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50568NA1,40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml
50569HK1,40726,Baclofen Tab USP 10mg 1000
50570HK1,40726,Baclofen Tab USP 10mg 1000
50571HK1,40726,Baclofen Tab USP 10mg 1000
50571HK2,40018,Baclofen Tab USP 10mg 1000 TRU
50576HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
50577HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
50578HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
50579HK1,41065,Metoprolol Tar Tab USP 25mg 1000 UnTS
50580HH1,40161,Tizanidine HCl Cap 2mg 150
50581HH1,40161,Tizanidine HCl Cap 2mg 150
50583HF1,40696,Midodrine HCl Tab USP 10mg 100
50584HF1,40696,Midodrine HCl Tab USP 10mg 100
50585HF1,40696,Midodrine HCl Tab USP 10mg 100
50586HF1,40593,Potassium Chl ER Tab 15mEq 100 AB3
50587HF1,40650,Metolazone Tab USP 5mg 100
50588HF1,40649,Metolazone Tab USP 2.5mg 100
50589HF1,40649,Metolazone Tab USP 2.5mg 100
50590HF1,40650,Metolazone Tab USP 5mg 100
50592,30404,Cor Carbi+levo ER Tab USP 25/100mg
50593HF1,41297,Primidone Tab USP 50mg 100 NOR
50594HF1,41297,Primidone Tab USP 50mg 100 NOR
50595HF1,41297,Primidone Tab USP 50mg 100 NOR
50595HJ1,41298,Primidone Tab USP 50mg 500 NOR
50604HF1,40627,Primidone Tab USP 250mg100
50605HF1,41299,Primidone Tab USP 250mg 100 NOR
50607,30894,"Gra Meto Tar Tab USP25, 50&100mg Uncoate"
50610HK1,41069,Metoprolol Tar Tab USP 50mg 1000 UnTS
50612HD1,41035,Buspirone HCl Tab USP 15mg 60 BUOT
50612HF1,41036,Buspirone HCl Tab USP 15mg 100 BUOT
50613HF1,41036,Buspirone HCl Tab USP 15mg 100 BUOT
50614HF1,41036,Buspirone HCl Tab USP 15mg 100 BUOT
50616HK1,41188,Metoprolol Tar Tab USP 25mg 1000UNTS Tru
50617HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50618HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50619HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50619HK1,40492,Carbi + Levo tab USP 25/100mg 1000
50620HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50621HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50622HF1,40896,Carbi + Levo tab USP 25/100mg 100 Tru
50625HJ1,40622,Carvedilol Tab USP 25mg 500
50626HK1,40667,Carvedilol Tab USP 25mg 1000
50627HK1,40667,Carvedilol Tab USP 25mg 1000
50628HJ1,40796,Clonazepam Tab USP 0.5mg 500
50628HJ2,41169,Clonazepam Tab USP 0.5mg 500 NOR
50628HK1,40711,Clonazepam Tab USP 0.5mg 1000
50629HF1,41168,Clonazepam Tab USP 0.5mg 100 NOR
50629HJ1,41169,Clonazepam Tab USP 0.5mg 500 NOR
50630HJ1,41169,Clonazepam Tab USP 0.5mg 500 NOR
50631,30670,Coa Metoprolol Tar Tab USP 75mg TopSpray
50632,30670,Coa Metoprolol Tar Tab USP 75mg TopSpray
50633HK1,40667,Carvedilol Tab USP 25mg 1000
50634HK1,40667,Carvedilol Tab USP 25mg 1000
50635HD1,40294,Amiodarone HCl Tab USP 200mg 60
50636HD1,40294,Amiodarone HCl Tab USP 200mg 60
50636HJ1,40295,Amiodarone HCl Tab USP 200mg 500
50637HJ1,40295,Amiodarone HCl Tab USP 200mg 500
50642HF1,40601,Baclofen Tab USP 5mg 100
50643HF1,40601,Baclofen Tab USP 5mg 100
50644,30002,Cor Baclofen Tab USP 5 mg
50645HC1,40497,Tramadol HCL Tab USP 25mg 30
50646HF1,40884,Primidone Tab USP 125mg 100 Tru
50647HF1,40884,Primidone Tab USP 125mg 100 Tru
50648HF1,40309,Buspirone HCl Tab USP 10mg 100
50649HJ1,40310,Buspirone HCl Tab USP 10mg 500
50650HF1,40307,Buspirone HCl Tab USP 5mg 100
50651HJ1,40616,Carvedilol Tab USP 3.125mg 500
50652HF1,40617,Carvedilol Tab USP 6.25mg 100
50653HK1,40664,Carvedilol Tab USP 6.25mg 1000
50654HK1,40664,Carvedilol Tab USP 6.25mg 1000
50655HJ1,40618,Carvedilol Tab USP 6.25mg 500
50656HJ1,40618,Carvedilol Tab USP 6.25mg 500
50657HJ1,40618,Carvedilol Tab USP 6.25mg 500
50658HF1,40619,Carvedilol Tab USP 12.5mg 100
50658HJ1,40620,Carvedilol Tab USP 12.5mg 500
50659HJ1,40620,Carvedilol Tab USP 12.5mg 500
50660HJ1,40620,Carvedilol Tab USP 12.5mg 500
50661HK1,40667,Carvedilol Tab USP 25mg 1000
50663,30895,"Ble Meto Tar Tab USP25, 50&100mg Uncoate"
50665HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
50665HK2,41074,Metoprolol Tar Tab USP 100mg 1000UnTS
50667HK1,41194,Metoprolol Tar Tab USP100mg 1000UNTS Tru
50668HC1,40144,Pregabalin ER tab 330mg 30
50669HC1,40292,Amiodarone HCl Tab USP 100mg 30
50670HC1,40292,Amiodarone HCl Tab USP 100mg 30
50671,30308,Cor Amiodarone HCl Tab USP 100mg
50672,30310,Cor Amiodarone HCl Tab USP 400mg
50673,30310,Cor Amiodarone HCl Tab USP 400mg
50674,30310,Cor Amiodarone HCl Tab USP 400mg
50675HF1,40649,Metolazone Tab USP 2.5mg 100
50676HF1,40649,Metolazone Tab USP 2.5mg 100
50677HF1,40304,Potassium Chl ER Tab USP 20mEq 100 AB3
50678,30875,Gra Potassium Chl ER Tab 20mEq. Ktab
50679,30329,Coa  Potassium Chl ER Tab 20mEq. Ktab
50680,30328,Cor Potassium Chl ER Tab 20mEq. Ktab
50682,30875,Gra Potassium Chl ER Tab 20mEq. Ktab
50683,30437,Cor Cabi+LevoTab 25/100 mg
50684,30437,Cor Cabi+LevoTab 25/100 mg
50685,30437,Cor Cabi+LevoTab 25/100 mg
50686,30437,Cor Cabi+LevoTab 25/100 mg
50687HF1,40716,Clonazepam Tab USP 2mg 100
50688HF1,40716,Clonazepam Tab USP 2mg 100
50688HF2,41173,Clonazepam Tab USP 2mg 100 NOR
50688HJ1,41174,Clonazepam Tab USP 2mg 500 NOR
50689HJ1,40798,Clonazepam Tab USP 2mg 500
50690HF1,40440,Isosorbide Dinitrate Tab USP 5mg 100
50691HF1,40440,Isosorbide Dinitrate Tab USP 5mg 100
50692HF1,40440,Isosorbide Dinitrate Tab USP 5mg 100
50693,30844,Imp Diclofenac Sod DR Tab USP 50mg
50694,30354,Ble Buspirone Hcl Tab USP 30mg
50726,30858,Gra CG Pot Chl ER Tab USP 15mEq KlorCon
50730HF1,41021,Guanfacine ER Tab USP 1 mg 100
50731HF1,41021,Guanfacine ER Tab USP 1 mg 100
50732HF1,41021,Guanfacine ER Tab USP 1 mg 100
50739HF1,40592,Baclofen Tab USP 10mg 100
50740HF1,40592,Baclofen Tab USP 10mg 100
50741HF1,40592,Baclofen Tab USP 10mg 100
50742HJ1,40595,Baclofen Tab USP 10mg 500
50743HJ1,40595,Baclofen Tab USP 10mg 500
50744HJ1,40620,Carvedilol Tab USP 12.5mg 500
