material,prod_desc,prod_family,inventory_month,forecast_month,monthend_invent,forecasted_demand,inventory_status
40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml,Ipratropium Bro. Nasal Spray,2024-12,2025-03,12402.0,0.0,Sufficient
40925,Venlafaxin HCl ER Cap USP 75 mg 90,Venlafaxin HCl ER Cap,2025-03,2025-04,0.0,0.0,Sufficient
40926,Venlafaxin HCl ER Cap USP 37.5 mg 90,Venlafaxin HCl ER Cap,2025-03,2025-04,0.0,0.0,Sufficient
40927,Venlafaxin HCl ER Cap USP 150 mg 90,Venlafaxin HCl ER Cap,2025-03,2025-04,0.0,0.0,Sufficient
40474,Carbi + Levo ER Tab USP 50/200mg 30,Carbidopa and Levdopa ER Tab,2025-04,,120.0,,Insufficient
40649,Metolazone Tab USP 2.5mg 100,Metolazone,2025-06,,744.0,,Insufficient
40648,Lamotrigine Tab USP 200 mg 500,Lamotrigine IR,2025-04,,0.0,,Insufficient
40647,Lamotrigine Tab USP 200 mg 60,Lamotrigine IR,2025-05,,1824.0,,Insufficient
40650,Metolazone Tab USP 5mg 100,Metolazone,2025-06,,1728.0,,Insufficient
40624,Primidone Tab USP 50mg 500,Primidone,2025-06,,24.0,,Insufficient
40646,Lamotrigine Tab USP 150 mg 500,Lamotrigine IR,2025-05,,0.0,,Insufficient
40142,Pregabalin ER tab 82.5mg 30,Pregabalin tab ER,2025-06,,0.0,,Insufficient
41072,Metoprolol Tar Tab USP 100mg 100 UnTS,Metoprolol Tartrate (Uncoated),2025-06,,26904.0,,Insufficient
40644,Lamotrigine Tab USP 100 mg 1000,Lamotrigine IR,2025-04,,0.0,,Insufficient
40143,Pregabalin ER tab 165mg 30,Pregabalin tab ER,2025-06,,3696.0,,Insufficient
40651,Metolazone Tab USP 10mg 100,Metolazone,2025-06,,888.0,,Insufficient
40643,Lamotrigine Tab USP 100 mg 500,Lamotrigine IR,2025-05,,6708.0,,Insufficient
40642,Lamotrigine Tab USP 100 mg 100,Lamotrigine IR,2025-05,,0.0,,Insufficient
40623,Primidone Tab USP 50mg 100,Primidone,2025-06,,43992.0,,Insufficient
40641,Lamotrigine Tab Usp 25 mg 1000,Lamotrigine IR,2025-04,,0.0,,Insufficient
40640,Lamotrigine Tab USP 25mg 500,Lamotrigine IR,2025-04,,0.0,,Insufficient
40652,Metoprolol Tar tab USP 25mg 100,Metoprolol Tartrate,2025-05,,27627.0,,Insufficient
40639,Lamotrigine Tab USP 25mg 100,Lamotrigine IR,2025-04,,0.0,,Insufficient
41069,Metoprolol Tar Tab USP 50mg 1000 UnTS,Metoprolol Tartrate (Uncoated),2025-06,,44148.0,,Insufficient
40628,Primidone Tab USP 250mg 500,Primidone,2025-06,,3336.0,,Insufficient
40653,Metoprolol Tar Tab USP 25mg 1000,Metoprolol Tartrate,2025-04,,204.0,,Insufficient
41074,Metoprolol Tar Tab USP 100mg 1000UnTS,Metoprolol Tartrate (Uncoated),2025-06,,26964.0,,Insufficient
40654,Metoprolol Tar Tab USP 50mg 100,Metoprolol Tartrate,2025-06,,23160.0,,Insufficient
40627,Primidone Tab USP 250mg100,Primidone,2025-06,,13656.0,,Insufficient
40144,Pregabalin ER tab 330mg 30,Pregabalin tab ER,2025-06,,0.0,,Insufficient
41068,Metoprolol Tar Tab USP 50mg 100 UnTS,Metoprolol Tartrate (Uncoated),2025-06,,28416.0,,Insufficient
40655,Metoprolol Tar Tab USP 50mg 1000,Metoprolol Tartrate,2025-05,,373.0,,Insufficient
40145,Oxybutynin Cl ER Tab USP 5mg 100,Oxybutynin Chloride ER,2025-06,,13200.0,,Insufficient
40140,Amantadine HCl Cap USP 100mg 100,Amantadine HCL,2025-06,,15505.0,,Insufficient
41155,Ivermectin Tab USP 6mg 2X10,Ivermectin Tab,2025-06,,6957.0,,Insufficient
40656,Metoprolol Tar Tab USP100mg 100,Metoprolol Tartrate,2025-05,,144.0,,Insufficient
41065,Metoprolol Tar Tab USP 25mg 1000 UnTS,Metoprolol Tartrate (Uncoated),2025-06,,69900.0,,Insufficient
40622,Carvedilol Tab USP 25mg 500,Carvedilol,2025-06,,20676.0,,Insufficient
40657,Metoprolol Tar Tab USP100mg 1000,Metoprolol Tartrate,2025-05,,3396.0,,Insufficient
40621,Carvedilol Tab USP 25mg 100,Carvedilol,2025-06,,18744.0,,Insufficient
40658,Metoprolol Tar Tab USP 75mg 100,Metoprolol Tartrate,2025-06,,28272.0,,Insufficient
40620,Carvedilol Tab USP 12.5mg 500,Carvedilol,2025-06,,23760.0,,Insufficient
40660,Metoprolol Tar Tab USP 37.5mg 100,Metoprolol Tartrate,2025-06,,13989.0,,Insufficient
40146,Oxybutynin Cl ER Tab USP 10mg 100,Oxybutynin Chloride ER,2025-06,,5904.0,,Insufficient
41064,Metoprolol Tar Tab USP 25mg 100 UnTS,Metoprolol Tartrate (Uncoated),2025-06,,57120.0,,Insufficient
40664,Carvedilol Tab USP 6.25mg 1000,Carvedilol,2025-06,,6636.0,,Insufficient
40147,Oxybutynin Cl ER Tab USP 15mg 100,Oxybutynin Chloride ER,2025-06,,4176.0,,Insufficient
41062,Metoprolol Tar Tab USP 25mg 500 UnTS,Metoprolol Tartrate (Uncoated),2025-06,,78408.0,,Insufficient
41027,Fluticasone Pro NS USP 50 mcg,Fluticasone Nasal Spray,2025-06,,,,Insufficient
41025,Mycophenolic Sod DR Tab 360 mg 120,Mycophenolae Sodium DR Tab,2025-06,,16680.0,,Insufficient
40151,Diclofenac Sod DR Tab USP 25mg 100,Diclofenac Sodium Tab,2025-06,,384.0,,Insufficient
40665,Carvedilol Tab USP 3.125mg 1000,Carvedilol,2025-06,,4464.0,,Insufficient
40619,Carvedilol Tab USP 12.5mg 100,Carvedilol,2025-06,,3552.0,,Insufficient
40152,Diclofenac Sod DR Tab USP 50mg 60,Diclofenac Sodium Tab,2025-03,,,,Insufficient
40153,Diclofenac Sod DR Tab USP 50 mg 100,Diclofenac Sodium Tab,2025-06,,109296.0,,Insufficient
40154,Diclofenac Sod DR Tab USP 50mg 1000,Diclofenac Sodium Tab,2025-06,,1428.0,,Insufficient
41024,Mycophenolic Sod DR Tab 180 mg 120,Mycophenolae Sodium DR Tab,2025-06,,20472.0,,Insufficient
40155,Diclofenac Sod DR Tab USP 75mg 60,Diclofenac Sodium Tab,2025-06,,0.0,,Insufficient
40666,Carvedilol Tab USP 12.5mg 1000,Carvedilol,2025-06,,6108.0,,Insufficient
40972,Desvenlafaxine ER Tab 50 mg 500,Desvenlaflaxine,2025-06,,,,Insufficient
40970,Desvenlafaxin ER Tab 100 mg 90,Desvenlaflaxine,2025-06,,14400.0,,Insufficient
40969,Desvenlafaxine ER Tab 50 mg 90,Desvenlaflaxine,2025-06,,5112.0,,Insufficient
40962,OXCARBAZEPINE OSP USP 300MG/5ML 250GL US,Oxcarbazepine Suspension,2025-06,,23112.0,,Insufficient
40156,Diclofenac Sod DR Tab USP 75mg 100,Diclofenac Sodium Tab,2025-06,,336.0,,Insufficient
40157,Diclofenac Sod DR Tab USP 75mg 1000,Diclofenac Sodium Tab,2025-06,,3516.0,,Insufficient
40961,Dorzolamide Ophth Soln 2% base,Dorzolamide Opthal Sol,2025-06,,67680.0,,Insufficient
40667,Carvedilol Tab USP 25mg 1000,Carvedilol,2025-06,,7764.0,,Insufficient
40938,"Mycophenolate Mof Cap USP 250mg, 500",Mycophenolate Mofetil Cap,2025-06,,16908.0,,Insufficient
40161,Tizanidine HCl Cap 2mg 150,Tizanidine HCl,2025-06,,817.0,,Insufficient
40618,Carvedilol Tab USP 6.25mg 500,Carvedilol,2025-06,,18984.0,,Insufficient
40669,Desvenlafaxin ER Tab 100 mg 30,Desvenlaflaxine,2025-06,,94200.0,,Insufficient
40937,"Mycophenolate Mof Cap USP 250mg, 100",Mycophenolate Mofetil Cap,2025-06,,137784.0,,Insufficient
40162,Tizanidine HCl Cap 4mg 150,Tizanidine HCl,2025-06,,361.0,,Insufficient
40929,Mycophenolate Mof Tab USP 500mg 100,Mycophenolate Mofetil Tab,2025-06,,70858.0,,Insufficient
40163,Tizanidine HCl Cap 6mg 150,Tizanidine HCl,2025-06,,432.0,,Insufficient
40208,Potassium Chl ER Tab USP 10mEq 100 AB3,Potassium Chloride ER,2025-06,,31092.0,,Insufficient
40928,Mycophenolate Mof Tab USP 500mg 500,Mycophenolate Mofetil Tab,2025-06,,5242.0,,Insufficient
40212,Bumetanide tab usp 0.5mg 100,Bumetanide Tabs,2025-06,,1272.0,,Insufficient
40671,Nitroglycerine Sub Tab USP 0.3mg 100,Nitroglycerine,2025-06,,2304.0,,Insufficient
40617,Carvedilol Tab USP 6.25mg 100,Carvedilol,2025-06,,63432.0,,Insufficient
40616,Carvedilol Tab USP 3.125mg 500,Carvedilol,2025-06,,12624.0,,Insufficient
40672,Nitroglycerine Sub Tab USP 0.4mg 100,Nitroglycerine,2025-06,,23496.0,,Insufficient
40213,Bumetanide tab usp 1mg 100,Bumetanide Tabs,2025-06,,2208.0,,Insufficient
40214,Bumetanide tab usp 2mg 100,Bumetanide Tabs,2025-06,,4896.0,,Insufficient
40927,Venlafaxin HCl ER Cap USP 150 mg 90,Venlafaxin HCl ER Cap,2025-04,,0.0,,Insufficient
45019,Haloperidol OS USP 2MG/ML (120 ML HDPE),Haloperidol Oral Solution,2025-06,,11364.0,,Insufficient
40926,Venlafaxin HCl ER Cap USP 37.5 mg 90,Venlafaxin HCl ER Cap,2025-04,,0.0,,Insufficient
40925,Venlafaxin HCl ER Cap USP 75 mg 90,Venlafaxin HCl ER Cap,2025-04,,0.0,,Insufficient
40910,Aripiprazole OS 1mg/ml 150 PET US,Aripiprazole Oral Solution,2025-06,,21699.0,,Insufficient
40674,Labetalol HCl Tab USP 100mg 100,Labetalol,2025-06,,3766.0,,Insufficient
40615,Carvedilol Tab USP 3.125mg 100,Carvedilol,2025-06,,67536.0,,Insufficient
40675,Labetalol HCl Tab USP 100mg 500,Labetalol,2025-06,,3444.0,,Insufficient
40613,Amitriptyline HCl Tab USP 150mg 100,Amitriptyline,2025-06,,4452.0,,Insufficient
40609,Amitriptyline HCl Tab USP 100mg 100,Amitriptyline,2025-06,,48.0,,Insufficient
40215,Isosorbide Dinitrate Tab USP 30mg 100,Isosorbide DN,2025-06,,8544.0,,Insufficient
40908,Glipizide Tab USP 10mg 500,Glipizide,2025-06,,4464.0,,Insufficient
40216,Isosorbide Dinitrate Tab USP 30mg 1000,Isosorbide DN,2025-04,,396.0,,Insufficient
40676,Labetalol HCl Tab USP 200mg 100,Labetalol,2025-06,,19850.0,,Insufficient
40217,Potassium Chl Ora sol 20mEq 30,Potassium Chloride PFOS,2025-06,,15768.0,,Insufficient
40907,Glipizide Tab USP 10mg 100,Glipizide,2025-06,,37008.0,,Insufficient
40608,Amitriptyline HCl Tab USP 75mg 100,Amitriptyline,2025-06,,11616.0,,Insufficient
40607,Amitriptyline HCl Tab USP 50mg 1000,Amitriptyline,2025-06,,552.0,,Insufficient
40218,Potassium Chl Ora sol 20mEq 100,Potassium Chloride PFOS,2025-06,,2193.0,,Insufficient
40677,Labetalol HCl Tab USP 200mg 500,Labetalol,2025-06,,6204.0,,Insufficient
40906,Glipizide Tab USP 5 mg 500,Glipizide,2025-06,,21168.0,,Insufficient
40224,Loratadine OD Tab USP 10mg 3x10,Loratadine ODT (OTC),2025-06,,72.0,,Insufficient
40905,Glipizide Tab USP 5 mg 100,Glipizide,2025-06,,81720.0,,Insufficient
40225,Loratadine OD Tab USP 10mg 1x10,Loratadine ODT (OTC),2025-06,,72.0,,Insufficient
40900,Acyclovir OSP USP 200mg/5ml 473 HD US,Acyclovir Suspension,2025-06,,3390.0,,Insufficient
40606,Amitriptyline HCl Tab USP 50mg 100,Amitriptyline,2025-06,,4680.0,,Insufficient
40678,Labetalol HCl Tab USP 300mg 100,Labetalol,2025-06,,4753.0,,Insufficient
40887,Ipratropium Bro. Nasal Spray 0.03% 30 ml,Ipratropium Bro. Nasal Spray,2025-06,,24.0,,Insufficient
40605,Amitriptyline HCl Tab USP 25mg 1000,Amitriptyline,2025-06,,0.0,,Insufficient
40886,Ipratropium Bro. Nasal Spray 0.06% 15 ml,Ipratropium Bro. Nasal Spray,2025-06,,12402.0,,Insufficient
40679,Labetalol HCl Tab USP 300mg 500,Labetalol,2025-06,,1729.0,,Insufficient
40882,Guanfacine Tab USP 2mg 100,Guanfacine IR,2025-06,,32928.0,,Insufficient
40604,Amitriptyline HCl Tab USP 25mg 100,Amitriptyline,2025-06,,2544.0,,Insufficient
40292,Amiodarone HCl Tab USP 100mg 30,Amiodarone HCl,2025-06,,2592.0,,Insufficient
40680,Acetazolamide Tab USP 125mg 100,Acetazolamide,2025-06,,6120.0,,Insufficient
40880,Guanfacine Tab USP 1mg 100,Guanfacine IR,2025-06,,21720.0,,Insufficient
40682,Acetazolamide Tab USP 250mg 100,Acetazolamide,2025-06,,18268.0,,Insufficient
40293,Amiodarone HCl Tab USP 400mg 30,Amiodarone HCl,2025-06,,10464.0,,Insufficient
40603,Amitriptyline HCl Tab USP 10mg 1000,Amitriptyline,2025-06,,2952.0,,Insufficient
40602,Diclofenac Pot tab 50mg 500,Diclofenac Potassium,2025-06,,1980.0,,Insufficient
40879,Diclofenac Sod DR Tab USP 75mg 500,Diclofenac Sodium Tab,2025-06,,29868.0,,Insufficient
40686,Nitroglycerine Sub Tab USP 0.4mg 25,Nitroglycerine,2025-06,,46313.0,,Insufficient
40690,Desvenlafaxine ER Tab 25mg 30,Desvenlaflaxine,2025-06,,48504.0,,Insufficient
40601,Baclofen Tab USP 5mg 100,Baclofen,2025-06,,24360.0,,Insufficient
40692,Desvenlafaxine ER Tab 50 mg 30,Desvenlaflaxine,2025-06,,128448.0,,Insufficient
40694,Midodrine HCl Tab USP 2.5mg 100,Midodrine,2025-06,,20088.0,,Insufficient
40695,Midodrine HCl Tab USP 5 mg 100,Midodrine,2025-06,,25896.0,,Insufficient
40600,Amitriptyline HCl Tab USP 10mg 100,Amitriptyline,2025-06,,12648.0,,Insufficient
40595,Baclofen Tab USP 10mg 500,Baclofen,2025-06,,19356.0,,Insufficient
40696,Midodrine HCl Tab USP 10mg 100,Midodrine,2025-06,,20784.0,,Insufficient
40593,Potassium Chl ER Tab 15mEq 100  KTAB,Potassium Chloride ER,2025-06,,528.0,,Insufficient
40700,Tramadol HCl Tab USP 50mg 100,Tramadol,2025-06,,153420.0,,Insufficient
40294,Amiodarone HCl Tab USP 200mg 60,Amiodarone HCl,2025-06,,34381.0,,Insufficient
40592,Baclofen Tab USP 10mg 100,Baclofen,2025-06,,112056.0,,Insufficient
40701,Tramadol HCl Tab USP 50mg 500,Tramadol,2025-06,,54585.0,,Insufficient
40702,Tramadol HCl Tab USP 50mg 1000,Tramadol,2025-06,,15006.0,,Insufficient
40874,Gabapentin Tab USP 800mg 100,Gabapentin Tab,2025-05,,0.0,,Insufficient
40591,Gabapentin Tab USP 600mg 500,Gabapentin Tab,2025-04,,0.0,,Insufficient
40589,Gabapentin Tab USP 800mg 500,Gabapentin Tab,2025-04,,0.0,,Insufficient
40584,Tramadol HCL Tab 75mg 30,Tramadol,2025-06,,16464.0,,Insufficient
40566,Sildenafil Tab USP 20mg 90,Sildenafil Citrate,2025-06,,14316.0,,Insufficient
40565,Baclofen Tab USP 20mg 100,Baclofen,2025-06,,31392.0,,Insufficient
40703,Sildenafil Tab USP 25mg 500,Sildenafil Citrate,2025-06,,456.0,,Insufficient
40873,Gabapentin Tab USP 600mg 100,Gabapentin Tab,2025-04,,0.0,,Insufficient
40705,Sildenafil Tab USP 50mg 1000,Sildenafil Citrate,2025-06,,576.0,,Insufficient
40564,Cyclobenzaprine HCl Tab USP 7.5mg 100,Cyclobenzaprine HCl,2025-06,,7560.0,,Insufficient
40529,Cevimeline HCl Cap 30mg 30,Cevimeline HCL,2025-06,,6288.0,,Insufficient
40525,Glipizide Tab USP 10mg 1000,Glipizide,2025-06,,2700.0,,Insufficient
40866,Loperamide HCL Cap USP 2mg 500,Loperamide Caps,2025-06,,156.0,,Insufficient
40295,Amiodarone HCl Tab USP 200mg 500,Amiodarone HCl,2025-06,,3372.0,,Insufficient
40706,Sildenafil Tab USP 100mg 1000,Sildenafil Citrate,2025-06,,684.0,,Insufficient
40865,Loperamide HCL Cap USP 2mg 100,Loperamide Caps,2025-06,,6072.0,,Insufficient
41156,Ivermectin Tab USP 3mg 2X10,Ivermectin Tab,2025-06,,53952.0,,Insufficient
40864,Cevimeline HCl Cap 30mg 100,Cevimeline HCL,2025-06,,2520.0,,Insufficient
40707,Metoprolol Tar Tab USP 25mg 500,Metoprolol Tartrate,2025-06,,176.0,,Insufficient
40521,Cyclobenzaprine HCl Tab USP 10mg 100,Cyclobenzaprine HCl,2025-06,,10176.0,,Insufficient
40520,Cyclobenzaprine HCl Tab USP 5mg 100,Cyclobenzaprine HCl,2025-06,,20616.0,,Insufficient
40519,Glipizide Tab USP 5 mg 1000,Glipizide,2025-06,,5604.0,,Insufficient
40514,Bisoprolol Fum tab USP 10mg 30,Bisoprolol Fumarate,2025-06,,1704.0,,Insufficient
40710,Clonazepam Tab USP 0.5mg 100,Clonazepam Tab,2025-06,,117480.0,,Insufficient
40513,Cyclobenzaprine HCl Tab USP 10mg 1000,Cyclobenzaprine HCl,2025-06,,34140.0,,Insufficient
40512,Cyclobenzaprine HCl Tab USP 10mg 500,Cyclobenzaprine HCl,2025-06,,17436.0,,Insufficient
40511,Cyclobenzaprine HCl Tab USP 5mg 500,Cyclobenzaprine HCl,2025-06,,5844.0,,Insufficient
40855,DHE NS USP 4 mg/ml 8's,Dihydroergotamine Spray,2025-06,,973.0,,Insufficient
40711,Clonazepam Tab USP 0.5mg 1000,Clonazepam Tab,2025-06,,11076.0,,Insufficient
40854,DHE NS USP 4 mg/ml 1's,Dihydroergotamine Spray,2025-06,,17.0,,Insufficient
40842,Lidocaine Oral Topi Soln USP 2% 100ml,Lidocaine HCL Oral Solution,2025-06,,324645.0,,Insufficient
40304,Potassium Chl ER Tab USP 20mEq 100 AB3,Potassium Chloride ER,2025-06,,165087.0,,Insufficient
40510,Dicyclomine HCL Tab USP 20mg 1000,Dicyclomine HCl Tab,2025-06,,10764.0,,Insufficient
40509,Dicyclomine HCL Tab USP 20mg 100,Dicyclomine HCl Tab,2025-06,,124488.0,,Insufficient
40713,Clonazepam Tab USP 1mg 100,Clonazepam Tab,2025-06,,69528.0,,Insufficient
40500,Pot. Chl ER Tab USP 15mEq 100 AB1 KlorCon,Potassium Chloride Klorcon,2025-06,,1416.0,,Insufficient
40497,Tramadol HCL Tab USP 25mg 30,Tramadol,2025-06,,3240.0,,Insufficient
40714,Clonazepam Tab USP 1mg 1000,Clonazepam Tab,2025-06,,11712.0,,Insufficient
40492,Carbi + Levo tab USP 25/100mg 1000,Carbidopa and Levdopa Tab,2025-06,,5592.0,,Insufficient
40716,Clonazepam Tab USP 2mg 100,Clonazepam Tab,2025-06,,42264.0,,Insufficient
40841,"Baclofen Oral Sol. 5mg/5ml, 473ml",Baclofeb Oral Solution,2025-06,,8412.0,,Insufficient
40491,Carbi + Levo tab USP 25/100mg 100,Carbidopa and Levdopa Tab,2025-05,,36240.0,,Insufficient
40489,Carbi + Levo tab USP 10/100mg 1000,Carbidopa and Levdopa Tab,2025-06,,1464.0,,Insufficient
40488,Carbi + Levo tab USP 10/100mg 100,Carbidopa and Levdopa Tab,2025-06,,5304.0,,Insufficient
40307,Buspirone HCl Tab USP 5mg 100,Buspirone HCl,2025-06,,98184.0,,Insufficient
40486,Carbi + Levo tab USP 25/250mg 1000,Carbidopa and Levdopa Tab,2025-06,,96.0,,Insufficient
40308,Buspirone HCl Tab USP 5mg 500,Buspirone HCl,2025-06,,19608.0,,Insufficient
40725,Nor HCL OS USP 10mg/5mL Bas 473 PET US,Nortriptyline HCL Oral Solution,2025-06,,1935.0,,Insufficient
40835,Triamterene & HCTZ Tab USP 75/50 mg 500,Triamterene HCTZ,2025-06,,3972.0,,Insufficient
40726,Baclofen Tab USP 10mg 1000,Baclofen,2025-06,,10536.0,,Insufficient
40309,Buspirone HCl Tab USP 10mg 100,Buspirone HCl,2025-06,,103776.0,,Insufficient
40834,Triamterene & HCTZ Tab USP 37.5/25mg 500,Triamterene HCTZ,2025-06,,21312.0,,Insufficient
40310,Buspirone HCl Tab USP 10mg 500,Buspirone HCl,2025-06,,5772.0,,Insufficient
40833,Carbi + Levo tab USP 25/250mg 500,Carbidopa and Levdopa Tab,2025-05,,96.0,,Insufficient
40727,Baclofen Tab USP 20mg 500,Baclofen,2025-06,,672.0,,Insufficient
40485,Carbi + Levo tab USP 25/250mg 100,Carbidopa and Levdopa Tab,2025-05,,12120.0,,Insufficient
40475,Carbi + Levo ER Tab USP 50/200mg 100,Carbidopa and Levdopa ER Tab,2025-06,,13704.0,,Insufficient
45018,Haloperidol OS USP 2MG/ML (15 ML HDPE),Haloperidol Oral Solution,2025-06,,8400.0,,Insufficient
40832,Carbi + Levo tab USP 25/100mg 500,Carbidopa and Levdopa Tab,2025-05,,60.0,,Insufficient
40472,Carbi + Levo ER Tab USP 25/100mg 100,Carbidopa and Levdopa ER Tab,2025-06,,5064.0,,Insufficient
40728,Cyclobenzaprine HCl Tab USP 5mg 1000,Cyclobenzaprine HCl,2025-06,,4800.0,,Insufficient
40039,Rabeprazole Sod DR Tab 20mg 30,Rabeprazole Sodium,2025-06,,984.0,,Insufficient
40040,Rabeprazole Sod DR Tab 20mg 90,Rabeprazole Sodium,2025-06,,10488.0,,Insufficient
40830,Buprenorphine Sl Tab 8 Mg 30,Buprenorphine Sl,2025-06,,159528.0,,Insufficient
40311,Buspirone HCl Tab USP 15mg 60,Buspirone HCl,2025-06,,7680.0,,Insufficient
40729,Baclofen Tab USP 20mg 1000,Baclofen,2025-06,,3120.0,,Insufficient
40471,Carbi + Levo ER Tab USP 25/100mg 30,Carbidopa and Levdopa ER Tab,2025-04,,720.0,,Insufficient
40730,Amantadine HCl Cap USP 100mg 500,Amantadine HCL,2025-06,,4848.0,,Insufficient
40828,Buprenorphine Sl Tab 2 Mg 30,Buprenorphine Sl,2025-06,,51336.0,,Insufficient
40734,"POTASSIUM CHLORIDE ORAL SOLUTION USP,20%",Potassium Chloride Oral Solution,2025-06,,4755.0,,Insufficient
40463,Triamterene & HCTZ Tab USP 75/50mg 100,Triamterene HCTZ,2025-06,,3720.0,,Insufficient
40817,Carbi + Levo tab USP 10/100mg 500,Carbidopa and Levdopa Tab,2025-06,,1644.0,,Insufficient
40312,Buspirone HCl Tab USP 15mg 100,Buspirone HCl,2025-06,,35760.0,,Insufficient
40313,Buspirone HCl Tab USP 15mg 500,Buspirone HCl,2025-06,,4860.0,,Insufficient
40741,Sildenafil Tab USP 20mg 1000,Sildenafil Citrate,2025-06,,14232.0,,Insufficient
40742,Tramadol HCl Tab USP 100mg 100,Tramadol,2025-06,,23032.0,,Insufficient
40139,Amantadine HCl Cap USP 100mg 30,Amantadine HCL,2025-06,,9720.0,,Insufficient
40460,Triamterene & HCTZ Tab USP 37.5/25mg 100,Triamterene HCTZ,2025-06,,37416.0,,Insufficient
40453,Potassium Chl ER Tab USP 10mEq 1000 AB3,Potassium Chloride ER,2025-06,,1344.0,,Insufficient
40816,Potassium Chl Ora sol 20mEq 50,Potassium Chloride PFOS,2025-06,,1392.0,,Insufficient
40314,Buspirone HCl Tab USP 7.5mg 100,Buspirone HCl,2025-06,,16344.0,,Insufficient
40315,Buspirone HCl Tab USP 7.5mg 500,Buspirone HCl,2025-06,,1188.0,,Insufficient
40754,Lithium OS USP 8 mEq Per 5 mL 500 HD US,Lithium Oral Solution,2025-06,,1081.0,,Insufficient
40759,Pot Chl OS USP 10% (20mEq/15ml) 473HD US,Potassium Chloride Oral Solution,2025-06,,21375.0,,Insufficient
40452,Potassium Chl ER Tab USP 20mEq 500 AB3,Potassium Chloride ER,2025-06,,5292.0,,Insufficient
40774,Tranexamic Acid Tab USP 650 mg 30,Tranexamic Acid Tab,2025-06,,30552.0,,Insufficient
40446,Isosorbide Dinitrate Tab USP 40mg 100,Isosorbide DN,2025-06,,3624.0,,Insufficient
40781,Bisoprolol Fum Tab USP 5 mg 30,Bisoprolol Fumarate,2025-04,,6960.0,,Insufficient
40445,Isosorbide Dinitrate Tab USP 20mg 1000,Isosorbide DN,2025-06,,612.0,,Insufficient
40444,Isosorbide Dinitrate Tab USP 20mg 100,Isosorbide DN,2025-06,,15534.0,,Insufficient
40782,Bisoprolol Fum Tab USP 5 mg 100,Bisoprolol Fumarate,2025-06,,32472.0,,Insufficient
40815,Potassium Chl ER Tab USP 10mEq 500 AB3,Potassium Chloride ER,2025-06,,1176.0,,Insufficient
40443,Isosorbide Dinitrate Tab USP 10mg 1000,Isosorbide DN,2025-06,,204.0,,Insufficient
40442,Isosorbide Dinitrate Tab USP 10mg 100,Isosorbide DN,2025-06,,7776.0,,Insufficient
40785,Bisoprolol Fum Tab USP 10 mg 100,Bisoprolol Fumarate,2025-06,,8952.0,,Insufficient
40796,Clonazepam Tab USP 0.5mg 500,Clonazepam Tab,2025-06,,23136.0,,Insufficient
40797,Clonazepam Tab USP 1mg 500,Clonazepam Tab,2025-06,,19176.0,,Insufficient
40441,Isosorbide Dinitrate Tab USP 5mg 1000,Isosorbide DN,2025-05,,204.0,,Insufficient
40440,Isosorbide Dinitrate Tab USP 5mg 100,Isosorbide DN,2025-06,,12048.0,,Insufficient
40798,Clonazepam Tab USP 2mg 500,Clonazepam Tab,2025-06,,18720.0,,Insufficient
40335,Diclofenac Pot Tab USP 50mg 100,Diclofenac Potassium,2025-06,,64035.0,,Insufficient
40332,Diclofenac Pot Tab USP 25mg 30,Diclofenac Potassium,2025-06,,16608.0,,Insufficient
40317,Buspirone HCl Tab USP 30mg 500,Buspirone HCl,2025-06,,1368.0,,Insufficient
40316,Buspirone HCl Tab USP 30mg 60,Buspirone HCl,2025-06,,53472.0,,Insufficient
40809,Gabapentin OS 250 mg/5 mL 470 PET US,Gabapentin Oral Solution,2025-06,,23184.0,,Insufficient
41027,Fluticasone Pro NS USP 50 mcg,Fluticasone Nasal Spray,2024-12,2025-06,,234404.896666666,Insufficient
40304,Potassium Chl ER Tab USP 20mEq 100 AB3,Potassium Chloride ER,2025-02,2025-03,165087.0,192089.786462527,Insufficient
40304,Potassium Chl ER Tab USP 20mEq 100 AB3,Potassium Chloride ER,2025-01,2025-02,165087.0,192089.786462527,Insufficient
40304,Potassium Chl ER Tab USP 20mEq 100 AB3,Potassium Chloride ER,2024-12,2025-01,165087.0,191201.786462527,Insufficient
40304,Potassium Chl ER Tab USP 20mEq 100 AB3,Potassium Chloride ER,2025-05,2025-06,165087.0,185240.81472884,Insufficient
40304,Potassium Chl ER Tab USP 20mEq 100 AB3,Potassium Chloride ER,2025-04,2025-05,165087.0,185240.81472884,Insufficient
40304,Potassium Chl ER Tab USP 20mEq 100 AB3,Potassium Chloride ER,2025-03,2025-04,165087.0,181722.81472884,Insufficient
40309,Buspirone HCl Tab USP 10mg 100,Buspirone HCl,2025-02,2025-03,103776.0,143966.0,Insufficient
40309,Buspirone HCl Tab USP 10mg 100,Buspirone HCl,2025-01,2025-02,103776.0,143966.0,Insufficient
40309,Buspirone HCl Tab USP 10mg 100,Buspirone HCl,2024-12,2025-01,103776.0,143966.0,Insufficient
40309,Buspirone HCl Tab USP 10mg 100,Buspirone HCl,2025-03,2025-04,103776.0,136634.0,Insufficient
40309,Buspirone HCl Tab USP 10mg 100,Buspirone HCl,2025-04,2025-05,103776.0,136634.0,Insufficient
40309,Buspirone HCl Tab USP 10mg 100,Buspirone HCl,2025-05,2025-06,103776.0,136634.0,Insufficient
