player_name,score_value,category
Terry Lane,,Runs
Robert Eugene,,Runs
Eduardo,,Runs
John Richard,,Runs
David Alan,,Runs
Carl David,,Runs
Richard Blackwell,,Runs
Marcus Wayne,,Runs
Theodore Jared,,Runs
Jerry Don,,Runs
Michael Leroy,,Runs
Ross Albert,,Runs
Lawrence Cyril,,Runs
Bryan Edmund,,Runs
Edward Louis,,Runs
David Edward,,Runs
Paul Franklin,,Runs
Andrew Earl,,Runs
John Frederick,,Runs
Guy Alan,,Runs
Frederick William,,Runs
Frederick Wayne,,Runs
Charles Oliver,,Runs
Bruce Vee,,Runs
Ferguson Arthur,,Runs
John Henry,,Runs
Thomas Edward,,Runs
Jeffrey Allen,,Runs
Michael Carl,,Runs
James Lee,,Runs
Donald Wayne,,Runs
Rickey,,Runs
Matthew Lon,,Runs
James Lester,,Runs
Joseph Thomas,,Runs
Brian Paul,,Runs
Michael John,,Runs
Bruce Eugene,,Runs
Robert Christian,,Runs
Jerome Martin,,Runs
Kenneth Peter,,Runs
John Andrew Charles,,Runs
Robert Joseph,,Runs
James Rick,,Runs
David Jeffrey,,Runs
Luis Enrique,,Runs
David Lawrence,,Runs
David Lawrence,,Runs
Dennis Patrick,,Runs
Dennis Dale,,Runs
William Timothy,,Runs
Albert Walter,,Runs
Richard Eugene,,Runs
Keith,,Runs
Alfredo,,Runs
Donald Renie,,Runs
Jonathan Trumpbour,,Runs
Steven Earl,,Runs
Robert Craig,,Runs
Byron Scott,,Runs
Joey Richard,,Runs
Craig Stephen,,Runs
Paul Thomas,,Runs
Paul Michael,,Runs
John Evans,,Runs
Balor Lilbon,,Runs
Michael Kelvin,,Runs
Michael Everett,,Runs
Martin William,,Runs
Michael DeWayne,,Runs
Gaylord Jackson,,Runs
Gaylord Jackson,,Runs
Daniel Joseph,,Runs
Michael James,,Runs
Daniel Raymond,,Runs
Charles David,,Runs
David Christopher,,Runs
Shane William,,Runs
Peter Irvine,,Runs
Wilhelmus Abraham,,Runs
Steven,,Runs
Bruce Duane,,Runs
David Arthur,,Runs
Dewey Everett,,Runs
David Scott,,Runs
Manuel Eduardo,,Runs
Randy James,,Runs
Daniel Ernest,,Runs
David Paul,,Runs
James Michael,,Runs
Lary Alan,,Runs
Kenneth Mark,,Runs
Paul William,,Runs
Michael Thomas,,Runs
Samuel Lee,,Runs
Timothy Paul,,Runs
Frank Daryl,,Runs
Luis Clemente,,Runs
Jackson A.,,Runs
William Edward,,Runs
Steven Russell,,Runs
John Thomas,,Runs
Jeffrey Dean,,Runs
Gerald Raymond,,Runs
Patrick John,,Runs
Thomas Gerald,,Runs
John C.,,Runs
Robert Mitchell,,Runs
Michael Richard,,Runs
Roger Edward,,Runs
Gary Richard,,Runs
Alexander Ames,,Runs
Albert Hamilton,,Runs
Michael Henry,,Runs
Alan Lee,,Runs
Richard Cooper,,Runs
Geoffrey Clayton,,Runs
Donald William,,Runs
William Glenn,,Runs
Juan Roberto,,Runs
Brian Marshall,,Runs
Larry Eugene,,Runs
Luis Eduardo,,Runs
Fernando,,Runs
Gerald Lee,,Runs
Robert Ernest,,Runs
Howard Lee,,Runs
Floyd Franklin,,Runs
Leonard Harold,,Runs
Michael Roswell,,Runs
Francisco Javier,,Runs
Charles David,,Runs
James Louis,,Runs
Juan Bautista,,Runs
Juan Bautista,,Runs
Dwight Vern,,Runs
James Douglas,,Runs
Harry Ralston,,Runs
Rik Aalbert,,Runs
Michael James,,Runs
Mark Vincent,,Runs
Richard Albert,,Runs
Thomas Martin,,Runs
Kenneth Alven,,Runs
Thomas Henry,,Runs
Robert Britt,,Runs
John Daniel,,Runs
Ralph Michael,,Runs
William Richard,,Runs
George Angelo,,Runs
William Radhames,,Runs
James,,Runs
Kenneth Earl,,Runs
Mark Alan,,Runs
Reginald Leslie,,Runs
Steven Michael,,Runs
Donald James,,Runs
Douglas Mitchell,,Runs
Steven Ray,,Runs
John Francis,,Runs
Daniel Wayne,,Runs
Ronald Gene,,Runs
John Allen,,Runs
Frank Michael,,Runs
Richard Anthony,,Runs
James Morris,,Runs
Dennis Lee,,Runs
Roger Farrell,,Runs
Arnulfo Acevedo,,Runs
Edward Joseph,,Runs
Terry Lane,,Runs
Eduardo,,Runs
Michael Kendall,,Runs
David Alan,,Runs
Kenneth Roth,,Runs
George Allen,,Runs
Carl David,,Runs
Robert Joseph,,Runs
Marcus Wayne,,Runs
Theodore Jared,,Runs
Jerry Don,,Runs
Edward Paul,,Runs
Richard Michael,,Runs
Michael Leroy,,Runs
Ronald Ames,,Runs
Lawrence Cyril,,Runs
Bryan Edmund,,Runs
Charlton Atlee,,Runs
Andrew Earl,,Runs
Bradley David,,Runs
David Wallace,,Runs
Kevin John,,Runs
John Douglas,,Runs
Frederick Wayne,,Runs
Charles Oliver,,Runs
Dewey LaMarr,,Runs
Bruce Vee,,Runs
Darrell Preston,,Runs
Roy Lee,,Runs
Jesse Harrison,,Runs
Ferguson Arthur,,Runs
John Henry,,Runs
Thomas Edward,,Runs
Jeffrey Allen,,Runs
Michael Carl,,Runs
Rickey,,Runs
Matthew Lon,,Runs
James Lester,,Runs
Brian Paul,,Runs
Dennis Paul,,Runs
Bruce Eugene,,Runs
Jerome Martin,,Runs
Jerome Martin,,Runs
Robert Joseph,,Runs
Robert Joseph,,Runs
Dennis Patrick,,Runs
James Rick,,Runs
David Eugene,,Runs
Dennis Patrick,,Runs
Randy Louis,,Runs
Dennis Dale,,Runs
Aurelio Alejandro,,Runs
Stephen Lee,,Runs
Michael James,,Runs
Alfredo,,Runs
Jose Dennis,,Runs
Donald Renie,,Runs
Felix Anthony,,Runs
Jonathan Trumpbour,,Runs
Rudolph,,Runs
Steven Earl,,Runs
Robert Craig,,Runs
Andrew Joseph,,Runs
Lynn Everett,,Runs
Scott Houston,,Runs
Michael Duane,,Runs
George Francis,,Runs
Mark Kenneth,,Runs
Craig Stephen,,Runs
Paul Thomas,,Runs
Isidro Pedroza,,Runs
Donnie Ray,,Runs
Angel,,Runs
John Scott,,Runs
Willard Lawrence,,Runs
Dale Albert,,Runs
Wayland Eugene,,Runs
Michael Kelvin,,Runs
Jack William,,Runs
Robert Michael,,Runs
Robert Dennis,,Runs
James Alvin,,Runs
Michael Everett,,Runs
William Herbert,,Runs
Reginald Allen,,Runs
Daniel Joseph,,Runs
Charles William,,Runs
Daniel Raymond,,Runs
Charles David,,Runs
Douglas James,,Runs
Shane William,,Runs
Peter Irvine,,Runs
Steven,,Runs
Rickey Eugene,,Runs
David Allan,,Runs
Dewey Everett,,Runs
Lawrence Lee,,Runs
David Michael,,Runs
Luis Mercedes Escoba,,Runs
Daniel Ernest,,Runs
Jeffrey Charles,,Runs
David Joseph,,Runs
Jeffrey Theodore,,Runs
James Michael,,Runs
Daniel Ray,,Runs
Paul William,,Runs
Robert William,,Runs
William Randolph,,Runs
Samuel Lee,,Runs
Robert Lyle,,Runs
Timothy Paul,,Runs
Steven Michael,,Runs
Frank Daryl,,Runs
David Vance,,Runs
Jackson A.,,Runs
Michael Augustine,,Runs
William Edward,,Runs
Steven Russell,,Runs
John Thomas,,Runs
Gerald Raymond,,Runs
Thomas Gerald,,Runs
Thomas Gerald,,Runs
John C.,,Runs
Robert Mitchell,,Runs
Peter Dennis,,Runs
Michael Richard,,Runs
David Thomas,,Runs
Leonard Joseph,,Runs
Milton Edward,,Runs
Albert Hamilton,,Runs
Michael Henry,,Runs
Michael Atwater,,Runs
James Leon,,Runs
Geoffrey Clayton,,Runs
Donald William,,Runs
Juan Roberto,,Runs
Doyle Lafayette,,Runs
Karl Adam,,Runs
Larry Eugene,,Runs
Luis Eduardo,,Runs
Michael Dennis,,Runs
Fernando,,Runs
Fernando,,Runs
Gerald Lee,,Runs
Stanley Raymond,,Runs
Howard Lee,,Runs
Steven Byrne,,Runs
Floyd Franklin,,Runs
Leonard Harold,,Runs
Richard Monroe,,Runs
Salome,,Runs
Charles David,,Runs
James Louis,,Runs
Juan Bautista,,Runs
Dwight Vern,,Runs
Vida Rochelle,,Runs
Rik Aalbert,,Runs
Michael James,,Runs
John Kelly,,Runs
Danny Jon,,Runs
Mark Vincent,,Runs
Richard Albert,,Runs
Paul Stanley,,Runs
Derek Wayne,,Runs
Dennis Ray,,Runs
Thomas Martin,,Runs
Michael Gary,,Runs
Warren Scott,,Runs
Thomas Henry,,Runs
Robert Britt,,Runs
John Daniel,,Runs
Ralph Michael,,Runs
Robert Ernie,,Runs
William Radhames,,Runs
William Holland,,Runs
James,,Runs
Bryan Donald,,Runs
Mark Alan,,Runs
Christopher Allen,,Runs
Steven Michael,,Runs
Timothy James,,Runs
Donald James,,Runs
Douglas Mitchell,,Runs
Douglas Mitchell,,Runs
Steven Ray,,Runs
Steven Keith,,Runs
John Duffield,,Runs
John Francis,,Runs
Daniel Wayne,,Runs
Ronald Gene,,Runs
George Earl,,Runs
Brian John,,Runs
John Allen,,Runs
Richard Elliott,,Runs
James Morris,,Runs
Dennis Lee,,Runs
Mark Anthony,,Runs
Roger Farrell,,Runs
Roger Farrell,,Runs
Ernesto,,Runs
James Alfred,,Runs
Terry Lane,,Runs
William Peter,,Runs
Michael Kendall,,Runs
John Richard,,Runs
Kenneth Roth,,Runs
George Allen,,Runs
Carl David,,Runs
Theodore Jared,,Runs
John David,,Runs
Jerry Don,,Runs
Edward Paul,,Runs
David Allan,,Runs
Richard Michael,,Runs
James William,,Runs
Ross Albert,,Runs
Ronald Ames,,Runs
David Lawrence,,Runs
Lawrence Cyril,,Runs
Bryan Edmund,,Runs
Preston Lee,,Runs
Andrew Earl,,Runs
Bradley David,,Runs
Neal,,Runs
Thomas Anthony,,Runs
Kevin John,,Runs
Frederick Wayne,,Runs
Donald Harris,,Runs
Charles Oliver,,Runs
Jay Canfield,,Runs
Dewey LaMarr,,Runs
Bruce Vee,,Runs
Darrell Preston,,Runs
Grant Dwight,,Runs
Robert Harvey,,Runs
Thomas Edward,,Runs
Thomas Edward,,Runs
Douglas Reid,,Runs
Jeffrey Allen,,Runs
Curt Gerrard,,Runs
Matthew Lon,,Runs
James Lester,,Runs
Brian Paul,,Runs
Dennis Paul,,Runs
Bruce Eugene,,Runs
Jerome Martin,,Runs
Peter Linwood,,Runs
David Eugene,,Runs
Luis Enrique,,Runs
Dennis Patrick,,Runs
Randy Louis,,Runs
Dennis Dale,,Runs
James Martin,,Runs
Donald Jeffrey,,Runs
Aurelio Alejandro,,Runs
Albert Walter,,Runs
Michael James,,Runs
Jose Dennis,,Runs
Felix Anthony,,Runs
Michael Paul,,Runs
Jonathan Trumpbour,,Runs
Rudolph,,Runs
Steven Earl,,Runs
Robert Craig,,Runs
Lynn Everett,,Runs
Scott Houston,,Runs
Michael Duane,,Runs
Joey Richard,,Runs
George Francis,,Runs
George Francis,,Runs
Paul Thomas,,Runs
Michael Wayne,,Runs
Angel,,Runs
Michael Thomas,,Runs
John Scott,,Runs
Dale Albert,,Runs
Ralph Ronald,,Runs
Wayland Eugene,,Runs
Edwin,,Runs
Jack William,,Runs
Robert Michael,,Runs
Robert Dennis,,Runs
John Lewis,,Runs
John Lewis,,Runs
James Alvin,,Runs
Larry John,,Runs
Gaylord Jackson,,Runs
Charles William,,Runs
Daniel Raymond,,Runs
Charles David,,Runs
Shane William,,Runs
Peter Irvine,,Runs
Jerry Maxwell,,Runs
Steven,,Runs
David Allan,,Runs
Lawrence Lee,,Runs
David Scott,,Runs
David Michael,,Runs
Luis Mercedes Escoba,,Runs
Kevin Andrew,,Runs
David Joseph,,Runs
Kenneth Marvin,,Runs
Stephen Leonard,,Runs
James Gerard,,Runs
James Michael,,Runs
Billy Mike,,Runs
Eddie,,Runs
Lary Alan,,Runs
Elias,,Runs
Daniel Ray,,Runs
Paul William,,Runs
Donald Joseph,,Runs
Robert William,,Runs
Michael Thomas,,Runs
Ricky Francis,,Runs
Samuel Lee,,Runs
Robert Lyle,,Runs
Timothy Paul,,Runs
Richard Lee,,Runs
Donald Howard,,Runs
Frank Daryl,,Runs
Luis Clemente,,Runs
David Vance,,Runs
Michael Augustine,,Runs
Steven Russell,,Runs
John Thomas,,Runs
Robert Malcolm,,Runs
Gerald Raymond,,Runs
Patrick John,,Runs
Thomas Gerald,,Runs
Edward John,,Runs
Frank John,,Runs
Peter Dennis,,Runs
Michael Richard,,Runs
Donald Ray,,Runs
Stefan Matthew,,Runs
Eddie Lee,,Runs
Alexander Ames,,Runs
Milton Edward,,Runs
Albert Hamilton,,Runs
Michael Atwater,,Runs
James Leon,,Runs
Geoffrey Clayton,,Runs
William Glenn,,Runs
William Glenn,,Runs
James Justin,,Runs
Doyle Lafayette,,Runs
Doyle Lafayette,,Runs
Karl Adam,,Runs
Luis Eduardo,,Runs
Michael Dennis,,Runs
Gerald Lee,,Runs
Howard Lee,,Runs
Steven Byrne,,Runs
Floyd Franklin,,Runs
Leonard Harold,,Runs
Richard Monroe,,Runs
James Louis,,Runs
Ramon Andrew,,Runs
Richard Kipp,,Runs
Juan Bautista,,Runs
Karl Jon,,Runs
James Douglas,,Runs
Harry Ralston,,Runs
Vida Rochelle,,Runs
Rik Aalbert,,Runs
Dennis Ray,,Runs
Steven Bert,,Runs
Thomas Martin,,Runs
Curtis Steven,,Runs
Michael Gary,,Runs
Steven Elbert,,Runs
Robert Britt,,Runs
John Daniel,,Runs
Ralph Michael,,Runs
Benjamin Franklin,,Runs
Ernest Carlos,,Runs
Thomas Caesar,,Runs
Robert Ernie,,Runs
William Radhames,,Runs
James,,Runs
Bryan Donald,,Runs
Stanley Marten,,Runs
Mark Alan,,Runs
James Stanley,,Runs
Timothy James,,Runs
Donald James,,Runs
Douglas Mitchell,,Runs
Steven Keith,,Runs
John Duffield,,Runs
Daniel Wayne,,Runs
Ronald Gene,,Runs
George Earl,,Runs
Richard Elliott,,Runs
Dennis Lee,,Runs
Juan Tyrone,,Runs
Roger Farrell,,Runs
Edward Joseph,,Runs
William Peter,,Runs
Michael Kendall,,Runs
Silton Ray,,Runs
Kenneth Roth,,Runs
George Allen,,Runs
John David,,Runs
Robert Louis,,Runs
Edward Paul,,Runs
David Allan,,Runs
Richard Michael,,Runs
James William,,Runs
Andrew Earl,,Runs
Bradley David,,Runs
Neal,,Runs
Gorman John,,Runs
Thomas Anthony,,Runs
Guy Alan,,Runs
Frederick Wayne,,Runs
Donald Harris,,Runs
Charles Oliver,,Runs
Jay Canfield,,Runs
Mark Lawrence,,Runs
Bruce Vee,,Runs
Danny Lynn,,Runs
Roy Lee,,Runs
Robert Harvey,,Runs
James Michael,,Runs
John Henry,,Runs
Thomas Edward,,Runs
Alfornia,,Runs
Jeffrey Allen,,Runs
Odell,,Runs
Curt Gerrard,,Runs
Matthew Lon,,Runs
Matthew Lon,,Runs
James Lester,,Runs
Bruce Eugene,,Runs
Jerome Martin,,Runs
William Culp,,Runs
Robert Joseph,,Runs
Allen Robert,,Runs
Peter Linwood,,Runs
James Rick,,Runs
David Eugene,,Runs
Luis Enrique,,Runs
Dennis Patrick,,Runs
James Martin,,Runs
Richard Eugene,,Runs
Jose Dennis,,Runs
Felix Anthony,,Runs
Randy Carl,,Runs
Michael Paul,,Runs
Jonathan Trumpbour,,Runs
Rudolph,,Runs
Robert Craig,,Runs
Scott Houston,,Runs
Byron Scott,,Runs
Joey Richard,,Runs
Paul Thomas,,Runs
Randall James,,Runs
John Joseph,,Runs
Michael Wayne,,Runs
Michael Thomas,,Runs
Daniel Joseph,,Runs
Stephen Andrew,,Runs
Dale Albert,,Runs
Wayland Eugene,,Runs
Albert Samuel,,Runs
Michael Kelvin,,Runs
Edwin,,Runs
Jack William,,Runs
Bryan Alois,,Runs
Robert Michael,,Runs
James Alvin,,Runs
Larry John,,Runs
Gaylord Jackson,,Runs
Daniel Joseph,,Runs
Harry Jonathan,,Runs
Charles William,,Runs
Daniel Raymond,,Runs
Daniel Allan,,Runs
Eric Ralph,,Runs
Shane William,,Runs
Jerry Maxwell,,Runs
Steven,,Runs
David Allan,,Runs
David Michael,,Runs
Luis Mercedes Escoba,,Runs
Robert Charles,,Runs
James Michael,,Runs
Mark Christopher,,Runs
Billy Mike,,Runs
Lary Alan,,Runs
Paul William,,Runs
Robert William,,Runs
Michael Thomas,,Runs
Ricky Francis,,Runs
David Keith,,Runs
Samuel Lee,,Runs
David Andrew,,Runs
Timothy Paul,,Runs
Richard Lee,,Runs
Donald Howard,,Runs
William David,,Runs
Frank Daryl,,Runs
Thomas John,,Runs
Roy Justin,,Runs
David Vance,,Runs
William Edward,,Runs
John Thomas,,Runs
Robert Malcolm,,Runs
Gerald Raymond,,Runs
Patrick John,,Runs
Thomas Gerald,,Runs
Frank John,,Runs
Peter Dennis,,Runs
Michael Richard,,Runs
Michael Richard,,Runs
Michael Charles,,Runs
Michael Bruce,,Runs
Donald Ray,,Runs
Leonard Joseph,,Runs
Milton Edward,,Runs
Albert Hamilton,,Runs
Matthew Evan,,Runs
Frank Lee,,Runs
Michael Atwater,,Runs
Richard Cooper,,Runs
James Richard,,Runs
Curtis Allen,,Runs
Matthew John,,Runs
Geoffrey Clayton,,Runs
Donald William,,Runs
James Justin,,Runs
Doyle Lafayette,,Runs
Luis Eduardo,,Runs
Gerald Lee,,Runs
Charles Douglas,,Runs
Jeffrey Carver,,Runs
Salome,,Runs
Salome,,Runs
James Louis,,Runs
Thomas Joseph,,Runs
Ramon Andrew,,Runs
Richard Kipp,,Runs
Juan Bautista,,Runs
Karl Jon,,Runs
Jeffrey Allen,,Runs
James Blair,,Runs
Harry Ralston,,Runs
Rik Aalbert,,Runs
Dennis Ray,,Runs
Thomas Martin,,Runs
Curtis Steven,,Runs
Mark Anthony,,Runs
Michael Gary,,Runs
Steven Elbert,,Runs
Thomas Henry,,Runs
Robert Britt,,Runs
John Daniel,,Runs
Martin Eugene,,Runs
Ralph Michael,,Runs
Ernest Carlos,,Runs
Thomas Caesar,,Runs
Robert Ernie,,Runs
Clay C.,,Runs
James,,Runs
Bryan Donald,,Runs
Mark Alan,,Runs
William Roger,,Runs
Stewart Walker,,Runs
James Stanley,,Runs
Christopher Allen,,Runs
Steven Michael,,Runs
Keith Martin,,Runs
Timothy James,,Runs
Douglas Mitchell,,Runs
Joseph Alan,,Runs
Steven Ray,,Runs
John Duffield,,Runs
Daniel Wayne,,Runs
Ronald Gene,,Runs
George Earl,,Runs
James Joseph,,Runs
Kenneth John,,Runs
James Edward,,Runs
James Morris,,Runs
Dennis Lee,,Runs
Robert Joseph,,Runs
Steven Michael,,Runs
William Peter,,Runs
Roland Glen,,Runs
Michael Kendall,,Runs
Silton Ray,,Runs
Kenneth Roth,,Runs
George Allen,,Runs
Richard Blackwell,,Runs
Robert Louis,,Runs
Jerry Don,,Runs
James William,,Runs
Mark Steven,,Runs
Arthur Lee,,Runs
Lawrence Cyril,,Runs
Bryan Edmund,,Runs
Paul Franklin,,Runs
Neal,,Runs
Gorman John,,Runs
Thomas Anthony,,Runs
Dwayne Allen,,Runs
Ed Oliver,,Runs
Charles Oliver,,Runs
Mark Lawrence,,Runs
Bruce Vee,,Runs
Danny Lynn,,Runs
Roy Lee,,Runs
James Michael,,Runs
John Henry,,Runs
Thomas Edward,,Runs
Alfornia,,Runs
Jeffrey Allen,,Runs
Michael Carl,,Runs
Odell,,Runs
Curt Gerrard,,Runs
James Lester,,Runs
James Edward,,Runs
Bruce Eugene,,Runs
William Culp,,Runs
Frank Joseph,,Runs
Peter Linwood,,Runs
Dennis Patrick,,Runs
James Rick,,Runs
Mark Edward,,Runs
Jack Thomas,,Runs
Luis Enrique,,Runs
Charles Louis,,Runs
David Paul,,Runs
Richard Eugene,,Runs
Jose Dennis,,Runs
Felix Anthony,,Runs
Michael Paul,,Runs
Roger Leroy,,Runs
Robert Craig,,Runs
Scott Houston,,Runs
Joey Richard,,Runs
Joey Richard,,Runs
Charles Ross,,Runs
Isidro Pedroza,,Runs
John Joseph,,Runs
John Scott,,Runs
Dale Albert,,Runs
Ralph Ronald,,Runs
Wayland Eugene,,Runs
Philip Henry,,Runs
Randal Harold,,Runs
Albert Samuel,,Runs
Dickie Ray,,Runs
Jack William,,Runs
Robert Michael,,Runs
Randall Jeffrey,,Runs
John Lewis,,Runs
James Alvin,,Runs
Larry John,,Runs
Daniel Joseph,,Runs
Charles William,,Runs
Daniel Raymond,,Runs
Charles David,,Runs
Dennis Lee,,Runs
Shane William,,Runs
David Allan,,Runs
Jose Antonio,,Runs
Bertrand Roland,,Runs
Jose Rafael,,Runs
Ronald James,,Runs
Ramon,,Runs
Luis Mercedes Escoba,,Runs
William Joseph,,Runs
David Joseph,,Runs
Kenneth Marvin,,Runs
Donald Arthur,,Runs
Raymond Mark,,Runs
Robert Charles,,Runs
James Gerard,,Runs
James Michael,,Runs
David Wayne,,Runs
Billy Mike,,Runs
LeRoy Purdy,,Runs
Nathaniel,,Runs
Lary Alan,,Runs
Daniel Ray,,Runs
Paul William,,Runs
Robert William,,Runs
Ricky Francis,,Runs
David Keith,,Runs
Samuel Lee,,Runs
David Andrew,,Runs
Robert Lyle,,Runs
Richard Lee,,Runs
Donald Howard,,Runs
Craig Steven,,Runs
Frank Daryl,,Runs
Thomas John,,Runs
Roy Justin,,Runs
David Vance,,Runs
Michael Augustine,,Runs
Gerald Raymond,,Runs
Thomas Gerald,,Runs
Frank John,,Runs
Thomas David,,Runs
Michael Richard,,Runs
Michael Charles,,Runs
Curtis Ray,,Runs
Michael Bruce,,Runs
Leonard Joseph,,Runs
Milton Edward,,Runs
Albert Hamilton,,Runs
Frank Lee,,Runs
Michael Atwater,,Runs
James Richard,,Runs
Curtis Allen,,Runs
Matthew John,,Runs
Geoffrey Clayton,,Runs
Donald William,,Runs
James Justin,,Runs
Doyle Lafayette,,Runs
Neil Patrick,,Runs
Michael Dennis,,Runs
Keith Rowe,,Runs
Jeffrey Carver,,Runs
Salome,,Runs
James Louis,,Runs
Thomas Joseph,,Runs
Richard Kipp,,Runs
Eric Alvin,,Runs
Karl Jon,,Runs
Timothy Dean,,Runs
Harry Ralston,,Runs
Rik Aalbert,,Runs
Rik Aalbert,,Runs
Thomas Winton,,Runs
Richard Albert,,Runs
Dennis Ray,,Runs
Mark Anthony,,Runs
Michael Gary,,Runs
Robert Britt,,Runs
Bertram Ray,,Runs
Dennis Allen,,Runs
John Daniel,,Runs
Martin Eugene,,Runs
Ernest Carlos,,Runs
John Robert,,Runs
Charles Douglas,,Runs
John Joseph,,Runs
James,,Runs
Bryan Donald,,Runs
Stanley Marten,,Runs
Mark Alan,,Runs
William Roger,,Runs
Stewart Walker,,Runs
James Stanley,,Runs
Christopher Allen,,Runs
Timothy James,,Runs
Glen Patrick,,Runs
Donald James,,Runs
Douglas Mitchell,,Runs
Joseph Alan,,Runs
Steven Ray,,Runs
Steven Keith,,Runs
Daniel Wayne,,Runs
Joel Clark,,Runs
Ronald Gene,,Runs
George Earl,,Runs
Steven Kennon,,Runs
James Edward,,Runs
Richard Elliott,,Runs
James Morris,,Runs
Frank Anthony,,Runs
Robert Joseph,,Runs
Steven Michael,,Runs
Anthony Ross,,Runs
Thomas Carson,,Runs
William Peter,,Runs
Roland Glen,,Runs
Brian Kevin,,Runs
Michael Kendall,,Runs
Alan Kim,,Runs
John David,,Runs
Robert Louis,,Runs
Jerry Don,,Runs
Mark Steven,,Runs
Ronald Ames,,Runs
Lawrence Cyril,,Runs
Jose Alberto,,Runs
Bryan Edmund,,Runs
John Gabriel,,Runs
Greg Allen,,Runs
Bradley David,,Runs
Neal,,Runs
Thomas Anthony,,Runs
Dwayne Allen,,Runs
Teodoro Valenzuela,,Runs
Alfred Willis,,Runs
Burt Carlton,,Runs
Charles Oliver,,Runs
Steven Roy,,Runs
Phillip Lee,,Runs
Mark Lawrence,,Runs
Bruce Vee,,Runs
Danny Lynn,,Runs
James Michael,,Runs
Thomas Edward,,Runs
Thomas Edward,,Runs
Alfornia,,Runs
Michael Carl,,Runs
Jeffrey Patrick,,Runs
James Lester,,Runs
Robert Wayne,,Runs
Bruce Eugene,,Runs
Thomas Carl,,Runs
William Culp,,Runs
Michael James,,Runs
Dennis Patrick,,Runs
James Rick,,Runs
Mark Edward,,Runs
Gary Robert,,Runs
Jack Thomas,,Runs
Luis Enrique,,Runs
Timothy James,,Runs
Charles Louis,,Runs
Dennis Patrick,,Runs
Bradley Jay,,Runs
James Martin,,Runs
William Timothy,,Runs
William Douglas,,Runs
Robert Earl,,Runs
Rafael Urbano,,Runs
Richard Eugene,,Runs
Tony Lynn,,Runs
Michael James,,Runs
Jose Dennis,,Runs
Felix Anthony,,Runs
Michael Paul,,Runs
Thomas Michael,,Runs
Kirk Edward,,Runs
Steven Earl,,Runs
Robert Craig,,Runs
Scott Houston,,Runs
Paul Thomas,,Runs
Charles Ross,,Runs
John Joseph,,Runs
Donnie Ray,,Runs
Michael Wayne,,Runs
Michael Thomas,,Runs
Stephen Andrew,,Runs
Dale Albert,,Runs
Dale Albert,,Runs
Ralph Ronald,,Runs
Joseph Franklin,,Runs
Philip Henry,,Runs
Albert Samuel,,Runs
Dickie Ray,,Runs
Edwin,,Runs
Robert Michael,,Runs
Randall Jeffrey,,Runs
Steven,,Runs
Daniel Joseph,,Runs
Charles William,,Runs
Mark Steven,,Runs
Daniel Raymond,,Runs
Dennis Lee,,Runs
Jerry Maxwell,,Runs
David Allan,,Runs
Jose Antonio,,Runs
Jose Rafael,,Runs
Ronald James,,Runs
David Scott,,Runs
Vernon Gerald,,Runs
Jeffrey Lee,,Runs
Bret William,,Runs
Luis Mercedes Escoba,,Runs
Kenneth Marvin,,Runs
Donald Arthur,,Runs
Rodney Grant,,Runs
Raymond Mark,,Runs
Robert Bush,,Runs
Jeffrey Doyle,,Runs
Robert Charles,,Runs
James Michael,,Runs
David Wayne,,Runs
Billy Mike,,Runs
LeRoy Purdy,,Runs
Nathaniel,,Runs
Brian Robert,,Runs
Robert William,,Runs
Michael Thomas,,Runs
David Keith,,Runs
Samuel Lee,,Runs
David Andrew,,Runs
Robert Lyle,,Runs
Richard Clifford,,Runs
Donald Howard,,Runs
Donald Howard,,Runs
William David,,Runs
William Charles,,Runs
Frank Daryl,,Runs
Frank Daryl,,Runs
Bruce Matthew,,Runs
Thomas John,,Runs
Charles Walter,,Runs
Roy Justin,,Runs
David Vance,,Runs
Michael Andrew,,Runs
Edward John,,Runs
Frank John,,Runs
David,,Runs
Peter Dennis,,Runs
Curtis Ray,,Runs
Curtis Ray,,Runs
Michael Bruce,,Runs
William Edward,,Runs
David Thomas,,Runs
Christopher Charles,,Runs
Leonard Joseph,,Runs
Eddie Lee,,Runs
Milton Edward,,Runs
William Carl,,Runs
Matthew Evan,,Runs
Frank Lee,,Runs
Michael Atwater,,Runs
Robert John,,Runs
James Richard,,Runs
Richard Martin,,Runs
Curtis Allen,,Runs
Matthew John,,Runs
Geoffrey Clayton,,Runs
Donald William,,Runs
James Justin,,Runs
Juan Roberto,,Runs
Juan Roberto,,Runs
Doyle Lafayette,,Runs
Neil Patrick,,Runs
Joaquin,,Runs
Luis Antonio,,Runs
Michael Dennis,,Runs
Tony Dale,,Runs
Bradley James,,Runs
Fernando,,Runs
Keith Rowe,,Runs
Michael Scott,,Runs
Floyd Franklin,,Runs
James Louis,,Runs
Eric Alvin,,Runs
Karl Jon,,Runs
Michael Lawrence,,Runs
Timothy Dean,,Runs
Harry Ralston,,Runs
Rik Aalbert,,Runs
Michael James,,Runs
Richard Albert,,Runs
Christopher Louis,,Runs
Dennis Ray,,Runs
James Kevin,,Runs
Michael Gary,,Runs
Michael Gary,,Runs
Thomas Ray,,Runs
Dennis Allen,,Runs
John Daniel,,Runs
John Daniel,,Runs
Ernest Carlos,,Runs
John Robert,,Runs
Thomas Caesar,,Runs
Steven Norman,,Runs
Charles Douglas,,Runs
